-23.32; 1.43281; 0.142191
-23.31; 1.43564; 0.132922
-23.3; 1.43832; 0.123608
-23.29; 1.44085; 0.11425
-23.28; 1.44323; 0.10485
-23.27; 1.44545; 0.095413
-23.26; 1.44751; 0.0859404
-23.25; 1.44942; 0.0764354
-23.24; 1.45117; 0.0669012
-23.23; 1.45276; 0.0573409
-23.22; 1.45419; 0.0477578
-23.21; 1.45546; 0.0381551
-23.2; 1.45656; 0.028536
-23.19; 1.45751; 0.018904
-23.18; 1.4583; 0.00926242
-23.17; 1.45893; -0.000385464
-23.16; 1.45939; -0.0100362
-23.15; 1.45969; -0.0196866
-23.14; 1.45984; -0.0293332
-23.13; 1.45982; -0.0389727
-23.12; 1.45964; -0.0486021
-23.11; 1.45931; -0.058218
-23.1; 1.45882; -0.0678173
-23.09; 1.45817; -0.0773972
-23.08; 1.45737; -0.0869546
-23.07; 1.45641; -0.0964868
-23.06; 1.4553; -0.105991
-23.05; 1.45404; -0.115464
-23.04; 1.45263; -0.124905
-23.03; 1.45107; -0.13431
-23.02; 1.44937; -0.143677
-23.01; 1.44752; -0.153004
-23; 1.44553; -0.16229
-22.99; 1.4434; -0.171531
-22.98; 1.44113; -0.180728
-22.97; 1.43872; -0.189877
-22.96; 1.43617; -0.198977
-22.95; 1.4335; -0.208028
-22.94; 1.43069; -0.217027
-22.93; 1.42775; -0.225974
-22.92; 1.42468; -0.234867
-22.91; 1.42148; -0.243706
-22.9; 1.41816; -0.25249
-22.89; 1.41472; -0.261217
-22.88; 1.41115; -0.269888
-22.87; 1.40746; -0.278501
-22.86; 1.40365; -0.287056
-22.85; 1.39972; -0.295553
-22.84; 1.39567; -0.30399
-22.83; 1.39151; -0.312368
-22.82; 1.38722; -0.320685
-22.81; 1.38283; -0.328941
-22.8; 1.37831; -0.337136
-22.79; 1.37368; -0.345269
-22.78; 1.36894; -0.353339
-22.77; 1.36408; -0.361346
-22.76; 1.35911; -0.369289
-22.75; 1.35403; -0.377167
-22.74; 1.34883; -0.384979
-22.73; 1.34352; -0.392725
-22.72; 1.33809; -0.400403
-22.71; 1.33255; -0.408013
-22.7; 1.3269; -0.415552
-22.69; 1.32114; -0.423021
-22.68; 1.31526; -0.430417
-22.67; 1.30927; -0.437738
-22.66; 1.30316; -0.444985
-22.65; 1.29694; -0.452153
-22.64; 1.29061; -0.459243
-22.63; 1.28417; -0.466251
-22.62; 1.27761; -0.473177
-22.61; 1.27094; -0.480017
-22.6; 1.26416; -0.486771
-22.59; 1.25727; -0.493435
-22.58; 1.25027; -0.500007
-22.57; 1.24316; -0.506485
-22.56; 1.23593; -0.512867
-22.55; 1.2286; -0.51915
-22.54; 1.22116; -0.525332
-22.53; 1.21362; -0.53141
-22.52; 1.20597; -0.537383
-22.51; 1.19821; -0.543246
-22.5; 1.19036; -0.548999
-22.49; 1.1824; -0.554638
-22.48; 1.17435; -0.560162
-22.47; 1.1662; -0.565567
-22.46; 1.15795; -0.570853
-22.45; 1.14961; -0.576015
-22.44; 1.14118; -0.581053
-22.43; 1.13267; -0.585965
-22.42; 1.12407; -0.590748
-22.41; 1.11539; -0.595401
-22.4; 1.10662; -0.599922
-22.39; 1.09778; -0.604309
-22.38; 1.08887; -0.608561
-22.37; 1.07988; -0.612678
-22.36; 1.07083; -0.616656
-22.35; 1.06171; -0.620497
-22.34; 1.05253; -0.624198
-22.33; 1.04329; -0.627759
-22.32; 1.03399; -0.631179
-22.31; 1.02464; -0.634459
-22.3; 1.01524; -0.637597
-22.29; 1.00579; -0.640593
-22.28; 0.996296; -0.643448
-22.27; 0.98676; -0.646161
-22.26; 0.977186; -0.648733
-22.25; 0.967575; -0.651164
-22.24; 0.95793; -0.653455
-22.23; 0.948254; -0.655605
-22.22; 0.938548; -0.657616
-22.21; 0.928816; -0.659488
-22.2; 0.91906; -0.661222
-22.19; 0.909281; -0.662818
-22.18; 0.899482; -0.664278
-22.17; 0.889664; -0.665603
-22.16; 0.87983; -0.666793
-22.15; 0.86998; -0.667848
-22.14; 0.860117; -0.668771
-22.13; 0.850241; -0.669562
-22.12; 0.840354; -0.670222
-22.11; 0.830457; -0.670751
-22.1; 0.820552; -0.67115
-22.09; 0.810638; -0.671421
-22.08; 0.800718; -0.671563
-22.07; 0.790792; -0.671578
-22.06; 0.78086; -0.671465
-22.05; 0.770924; -0.671226
-22.04; 0.760985; -0.67086
-22.03; 0.751041; -0.670369
-22.02; 0.741095; -0.669751
-22.01; 0.731148; -0.669008
-22; 0.721198; -0.668138
-21.99; 0.711248; -0.667143
-21.98; 0.701297; -0.666021
-21.97; 0.691346; -0.664773
-21.96; 0.681397; -0.663398
-21.95; 0.671449; -0.661896
-21.94; 0.661504; -0.660266
-21.93; 0.651562; -0.658507
-21.92; 0.641624; -0.656619
-21.91; 0.631691; -0.6546
-21.9; 0.621765; -0.652451
-21.89; 0.611846; -0.65017
-21.88; 0.601936; -0.647756
-21.87; 0.592036; -0.645209
-21.86; 0.582147; -0.642528
-21.85; 0.572272; -0.639711
